date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:36:58	3267/3267	---MCZ	200	added ('OK')	text/html	etag:W/%22009710321ff8f50ec0f82af15711a514%22	https://njrusmc.net/	/tmp/njrusmc.net/njrusmc.net/index.html	(from )
08:36:58	345/345	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Jun%202024%2006:36:55%20GMT	https://njrusmc.net/robots.txt		(from )
08:36:58	52928/52928	---MCZ	200	added ('OK')	application/xml	etag:W/%2207e92e3eecb30d993a02348078ae01bb%22	https://njrusmc.net/blog/atom.xml	/tmp/njrusmc.net/njrusmc.net/blog/atom.xml	(from https://njrusmc.net/)
08:36:59	5774/5774	---MCZ	200	added ('OK')	text/html	etag:W/%22c1b957e6e19012386f890c2a381a11e2%22	https://njrusmc.net/about/about.html	/tmp/njrusmc.net/njrusmc.net/about/about.html	(from https://njrusmc.net/)
08:37:00	13067/13067	---MCZ	200	added ('OK')	text/html	etag:W/%22dcbc8fa1cd86b33c65715ac25ac1f603%22	https://njrusmc.net/blog/blog.html	/tmp/njrusmc.net/njrusmc.net/blog/blog.html	(from https://njrusmc.net/)
08:37:02	5247/5247	---MCZ	200	added ('OK')	text/html	etag:W/%22a126c52a6a3eb07173481b2f07c82f31%22	https://njrusmc.net/code/code.html	/tmp/njrusmc.net/njrusmc.net/code/code.html	(from https://njrusmc.net/)
08:37:02	8171/8171	---MCZ	200	added ('OK')	text/html	etag:W/%226c455aae7f26293346a6f084eae0ee7b%22	https://njrusmc.net/video/video.html	/tmp/njrusmc.net/njrusmc.net/video/video.html	(from https://njrusmc.net/)
08:37:03	6438/6438	---MCZ	200	added ('OK')	text/html	etag:W/%2206349646f5017f1d8edc59efff9a903d%22	https://njrusmc.net/cache/cache.html	/tmp/njrusmc.net/njrusmc.net/cache/cache.html	(from https://njrusmc.net/)
08:37:04	15460/15460	---MCZ	200	added ('OK')	text/html	etag:W/%22606b3fff76b9cda68df0a295558375bc%22	https://njrusmc.net/jobaid/jobaid.html	/tmp/njrusmc.net/njrusmc.net/jobaid/jobaid.html	(from https://njrusmc.net/)
08:37:06	8537/8537	---MCZ	200	added ('OK')	text/html	etag:W/%2250f8a8a41d134fcfe91e35721a2626a2%22	https://njrusmc.net/podcast/podcast.html	/tmp/njrusmc.net/njrusmc.net/podcast/podcast.html	(from https://njrusmc.net/)
08:37:06	3019/3019	---MCZ	200	added ('OK')	text/html	etag:W/%2266f138f85c5e51ac92d2e3ab50dd22b0%22	https://njrusmc.net/pub/pub.html	/tmp/njrusmc.net/njrusmc.net/pub/pub.html	(from https://njrusmc.net/)
08:37:07	14197/14197	---MCZ	200	added ('OK')	text/html	etag:W/%22fc6b1fcbcfd3853a936706e1c7705255%22	https://njrusmc.net/course/course.html	/tmp/njrusmc.net/njrusmc.net/course/course.html	(from https://njrusmc.net/)
08:37:09	39446/39446	---MCZ	200	added ('OK')	text/html	etag:W/%224a21a9cbd1b5406410d1ebd90dd76e19%22	https://njrusmc.net/links/links.html	/tmp/njrusmc.net/njrusmc.net/links/links.html	(from https://njrusmc.net/)
08:37:10	3039/3039	---MCZ	200	added ('OK')	text/html	etag:W/%220095eb5e13bfa3f92522d7dd5acc2236%22	https://njrusmc.net/ci_scripts/webcicd.html	/tmp/njrusmc.net/njrusmc.net/ci_scripts/webcicd.html	(from https://njrusmc.net/)
08:37:11	279045/279045	---M--	200	added ('OK')	image/jpeg	etag:%22cd211e959ef2f329fb7ff77233cd1744%22	https://njrusmc.net/about/nrusso_pic.jpg	/tmp/njrusmc.net/njrusmc.net/about/nrusso_pic.jpg	(from https://njrusmc.net/about/about.html)
08:37:12	121517/121517	---M--	200	added ('OK')	image/jpeg	etag:%22fc9be5eac0299f091e06219ccf6fc155%22	https://njrusmc.net/about/clus_rg_pic.jpg	/tmp/njrusmc.net/njrusmc.net/about/clus_rg_pic.jpg	(from https://njrusmc.net/about/about.html)
08:37:14	417638/417638	---M--	200	added ('OK')	image/jpeg	etag:%22c0c65866f221bfc74197a0b85a7e4ee3%22	https://njrusmc.net/about/promotion_pic.jpg	/tmp/njrusmc.net/njrusmc.net/about/promotion_pic.jpg	(from https://njrusmc.net/about/about.html)
08:37:14	956175/956175	---M--	200	added ('OK')	image/jpeg	etag:%228fe264ba9a0bf47251ef9694ccbaa0b7%22	https://njrusmc.net/about/puppy_pic.jpg	/tmp/njrusmc.net/njrusmc.net/about/puppy_pic.jpg	(from https://njrusmc.net/about/about.html)
08:37:17	1477690/1477690	---M--	200	added ('OK')	image/jpeg	etag:%2245d514f38fb6a75128b969f9fa032344%22	https://njrusmc.net/about/nrusso_dd214.jpg	/tmp/njrusmc.net/njrusmc.net/about/nrusso_dd214.jpg	(from https://njrusmc.net/about/about.html)
08:37:17	1184883/1184883	---MCZ	200	added ('OK')	application/pdf	etag:W/%227b0d5ec66c35e32bdd7809d02e3e8117%22	https://njrusmc.net/about/rit_transcript.pdf	/tmp/njrusmc.net/njrusmc.net/about/rit_transcript.pdf	(from https://njrusmc.net/about/about.html)
08:37:18	172910/172910	---M--	200	added ('OK')	image/jpeg	etag:%22d9103e9b5df5ac91947950e53c6125e3%22	https://njrusmc.net/about/ccie_ei_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/ccie_ei_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:18	1082892/1082892	---MCZ	200	added ('OK')	application/pdf	etag:W/%22412d143f727379c75ec67b444022eda0%22	https://njrusmc.net/about/nrusso_resume.pdf	/tmp/njrusmc.net/njrusmc.net/about/nrusso_resume.pdf	(from https://njrusmc.net/about/about.html)
08:37:19	169373/169373	---M--	200	added ('OK')	image/jpeg	etag:%222e689bf793fe9f7d1b815bd8df214b37%22	https://njrusmc.net/about/ccie_sp_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/ccie_sp_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:20	179298/179298	---M--	200	added ('OK')	image/jpeg	etag:%22dae5c6a255b4d5b3e4e2bc1242bf9c24%22	https://njrusmc.net/about/ccde_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/ccde_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:21	431783/431783	---M--	200	added ('OK')	image/jpeg	etag:%2221e0445275dc03a642feac4612ac3b93%22	https://njrusmc.net/about/ccnp_sec_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/ccnp_sec_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:22	178231/178231	---M--	200	added ('OK')	image/jpeg	etag:%22b0b244e4a5a0c67f83fb5cbb847cacea%22	https://njrusmc.net/about/ccdevp_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/ccdevp_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:23	182369/182369	---M--	200	added ('OK')	image/jpeg	etag:%226ccff81e1f6747ddb382424d779e4584%22	https://njrusmc.net/about/devops_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/devops_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:24	197304/197304	---M--	200	added ('OK')	image/jpeg	etag:%22677c0b6cadddf7ccad3dc8b4ecc30e84%22	https://njrusmc.net/about/enauto_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/enauto_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:25	200711/200711	---M--	200	added ('OK')	image/jpeg	etag:%22ee4277c9d7f783385b4ab9cb6a9c6e00%22	https://njrusmc.net/about/spauto_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/spauto_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:26	196385/196385	---M--	200	added ('OK')	image/jpeg	etag:%2256f3db4a4c050b7acb43575258d7dad9%22	https://njrusmc.net/about/sauto_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/sauto_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:26	65161/65161	---M--	200	added ('OK')	image/jpeg	etag:%22c6725aa8a5cd0b4ac90fcfc8b8fb5f1e%22	https://njrusmc.net/about/dcauto_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/dcauto_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:29	187047/187047	---M--	200	added ('OK')	image/jpeg	etag:%22a5ed407016ad6446b00f10d11a4ae580%22	https://njrusmc.net/about/itilf_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/itilf_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:29	325096/325096	---M--	200	added ('OK')	image/jpeg	etag:%22fd1a64379e48df1665ee75b46066bf31%22	https://njrusmc.net/about/aws_saa_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/aws_saa_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:30	253661/253661	---M--	200	added ('OK')	image/jpeg	etag:%225929eddbb05feb58f632c23bdc3bcb00%22	https://njrusmc.net/about/secplus_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/secplus_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:31	252826/252826	---M--	200	added ('OK')	image/jpeg	etag:%22a62d1ab4298d62465a6cdb2238280832%22	https://njrusmc.net/about/linuxplus_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/linuxplus_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:32	153245/153245	---M--	200	added ('OK')	image/jpeg	etag:%22d1997a4cf25cbc65649aeba2280a5b62%22	https://njrusmc.net/about/ipv6_gold_eng_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/ipv6_gold_eng_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:33	153026/153026	---M--	200	added ('OK')	image/jpeg	etag:%22d8277ce4f4d50e81eb693bcf930b99c2%22	https://njrusmc.net/about/ipv6_gold_sec_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/ipv6_gold_sec_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:33	67993/67993	---M--	200	added ('OK')	image/jpeg	etag:%22d9acfc4c5d89c5c31b3813c52b46acf4%22	https://njrusmc.net/about/camtasia_voyager_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/camtasia_voyager_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:34	61509/61509	---M--	200	added ('OK')	image/jpeg	etag:%22a0656a2f6f0ae35f2024e6796ce74605%22	https://njrusmc.net/about/ccnp_ent_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/ccnp_ent_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:35	63449/63449	---M--	200	added ('OK')	image/jpeg	etag:%2281a4927c4ce6fa86f5817d1c31c05f58%22	https://njrusmc.net/about/ccna_rs_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/ccna_rs_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:37	58144/58144	---M--	200	added ('OK')	image/jpeg	etag:%22745a9e673ed824d27884866925dcafa4%22	https://njrusmc.net/about/ccdeva_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/ccdeva_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:37	64300/64300	---M--	200	added ('OK')	image/jpeg	etag:%22cd2b427965fd2512b3068eec203d1a29%22	https://njrusmc.net/about/enarsi_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/enarsi_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:38	60143/60143	---M--	200	added ('OK')	image/jpeg	etag:%22eb3f745bac22f8114dd15c4fc3c7d3a9%22	https://njrusmc.net/about/encor_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/encor_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:39	61247/61247	---M--	200	added ('OK')	image/jpeg	etag:%2284c654c9ea236de5954e83164ffbd412%22	https://njrusmc.net/about/spcor_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/spcor_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:40	60183/60183	---M--	200	added ('OK')	image/jpeg	etag:%227ce04d901e29bbcad84cf4659924b917%22	https://njrusmc.net/about/scor_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/scor_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:41	60015/60015	---M--	200	added ('OK')	image/jpeg	etag:%22967268810c5bb112aeb7d40e5f04e7b1%22	https://njrusmc.net/about/devcor_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/devcor_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:42	68342/68342	---M--	200	added ('OK')	image/jpeg	etag:%22d359e8db60e5f960843e6980310fd4ab%22	https://njrusmc.net/about/camtasia_explorer_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/camtasia_explorer_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:43	59350/59350	---M--	200	added ('OK')	image/jpeg	etag:%22f3c69e48402c829d141ceabee5ddc6d8%22	https://njrusmc.net/about/ccdp_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/ccdp_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:44	59225/59225	---M--	200	added ('OK')	image/jpeg	etag:%220e72bed96f2615c9926405db88249615%22	https://njrusmc.net/about/ccda_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/ccda_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:46	185042/185042	---M--	200	added ('OK')	image/jpeg	etag:%22c5aa086eb0af019c55bcb46be9735404%22	https://njrusmc.net/about/ccnaw_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/ccnaw_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:47	537237/537237	---M--	200	added ('OK')	image/jpeg	etag:%2299830cdcfe9d519df5c5187bc4ed1fd9%22	https://njrusmc.net/about/ccnav_cert.jpg	/tmp/njrusmc.net/njrusmc.net/about/ccnav_cert.jpg	(from https://njrusmc.net/about/about.html)
08:37:47	24453/24453	---M--	200	added ('OK')	image/png	etag:%225b1e46810c5df46d356abe49fbe380ec%22	https://njrusmc.net/about/ccie_verify.png	/tmp/njrusmc.net/njrusmc.net/about/ccie_verify.png	(from https://njrusmc.net/about/about.html)
08:37:48	16757/16757	---M--	200	added ('OK')	image/png	etag:%222f30ff66aed92f1fb3e4c5845da56cb8%22	https://njrusmc.net/about/ccde_verify.png	/tmp/njrusmc.net/njrusmc.net/about/ccde_verify.png	(from https://njrusmc.net/about/about.html)
08:37:49	3267/3267	---MCZ	200	added ('OK')	text/html	etag:W/%22009710321ff8f50ec0f82af15711a514%22	https://njrusmc.net/index.html	/tmp/njrusmc.net/njrusmc.net/index-2.html	(from https://njrusmc.net/about/about.html)
08:37:51	3954/3954	---MCZ	200	added ('OK')	text/html	etag:W/%2276f6da6aa5fed720ae6d50f9abba6d8f%22	https://njrusmc.net/blog/2024/discord.html	/tmp/njrusmc.net/njrusmc.net/blog/2024/discord.html	(from https://njrusmc.net/blog/blog.html)
08:37:52	5889/5889	---MCZ	200	added ('OK')	text/html	etag:W/%227667dafbcdfe6897ce31a1eae9a33e5b%22	https://njrusmc.net/blog/2023/cert_updates.html	/tmp/njrusmc.net/njrusmc.net/blog/2023/cert_updates.html	(from https://njrusmc.net/blog/blog.html)
08:37:52	9801/9801	---MCZ	200	added ('OK')	text/html	etag:W/%22efc7004363c96fb9c682fede30d34528%22	https://njrusmc.net/blog/2023/yt_copyright.html	/tmp/njrusmc.net/njrusmc.net/blog/2023/yt_copyright.html	(from https://njrusmc.net/blog/blog.html)
08:37:54	43158/43158	---MCZ	200	added ('OK')	text/html	etag:W/%22dd40da7c5092ab3de2725dee1588ebeb%22	https://njrusmc.net/blog/2021/microd.html	/tmp/njrusmc.net/njrusmc.net/blog/2021/microd.html	(from https://njrusmc.net/blog/blog.html)
08:37:54	2875/2875	---MCZ	200	added ('OK')	text/html	etag:W/%22a3660a2cb55f658bdad13e34ff573e8d%22	https://njrusmc.net/blog/2019/12/01-hypothesis.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/12/01-hypothesis.html	(from https://njrusmc.net/blog/blog.html)
08:37:56	2976/2976	---MCZ	200	added ('OK')	text/html	etag:W/%22cb724aaff8b396f878118c81f046526d%22	https://njrusmc.net/blog/2019/11/30-young-money.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/11/30-young-money.html	(from https://njrusmc.net/blog/blog.html)
08:37:56	2982/2982	---MCZ	200	added ('OK')	text/html	etag:W/%229a9078bdf2077ecc17edd50f4a4d5156%22	https://njrusmc.net/blog/2019/11/23-underestimation.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/11/23-underestimation.html	(from https://njrusmc.net/blog/blog.html)
08:37:57	3029/3029	---MCZ	200	added ('OK')	text/html	etag:W/%229d9a9a2184d8f4da00a78ee56b59aae7%22	https://njrusmc.net/blog/2019/11/16-competition.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/11/16-competition.html	(from https://njrusmc.net/blog/blog.html)
08:37:58	2743/2743	---MCZ	200	added ('OK')	text/html	etag:W/%22c2c92c4e8e526f75fed9f29e19a0c9c9%22	https://njrusmc.net/blog/2019/11/09-power-supply.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/11/09-power-supply.html	(from https://njrusmc.net/blog/blog.html)
08:38:00	2889/2889	---MCZ	200	added ('OK')	text/html	etag:W/%22af082eba3dff85461c336ce1b7492657%22	https://njrusmc.net/blog/2019/11/02-watch-officer.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/11/02-watch-officer.html	(from https://njrusmc.net/blog/blog.html)
08:38:00	3084/3084	---MCZ	200	added ('OK')	text/html	etag:W/%22c7ca3857d4061930239a2552cd6da948%22	https://njrusmc.net/blog/2019/10/26-sales-psych.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/10/26-sales-psych.html	(from https://njrusmc.net/blog/blog.html)
08:38:01	3150/3150	---MCZ	200	added ('OK')	text/html	etag:W/%2207afb9fbd910236914f280fec149d266%22	https://njrusmc.net/blog/2019/10/23-adv-tactics.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/10/23-adv-tactics.html	(from https://njrusmc.net/blog/blog.html)
08:38:03	3261/3261	---MCZ	200	added ('OK')	text/html	etag:W/%22fb4de74caf4fd00d066fd82009bc8797%22	https://njrusmc.net/blog/2019/10/19-innovation.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/10/19-innovation.html	(from https://njrusmc.net/blog/blog.html)
08:38:04	3369/3369	---MCZ	200	added ('OK')	text/html	etag:W/%225a7aed5e6c41302e53e0174c8b1cb0c3%22	https://njrusmc.net/blog/2019/10/12-modern-retail.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/10/12-modern-retail.html	(from https://njrusmc.net/blog/blog.html)
08:38:05	2793/2793	---MCZ	200	added ('OK')	text/html	etag:W/%22ab4b60f89ba37cca602a4afba91c55ed%22	https://njrusmc.net/blog/2019/10/05-product-cost.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/10/05-product-cost.html	(from https://njrusmc.net/blog/blog.html)
08:38:05	3084/3084	---MCZ	200	added ('OK')	text/html	etag:W/%2252422f6cbc43345bc6486dd4345c14d3%22	https://njrusmc.net/blog/2019/09/28-knowledge.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/09/28-knowledge.html	(from https://njrusmc.net/blog/blog.html)
08:38:07	2740/2740	---MCZ	200	added ('OK')	text/html	etag:W/%2209e8c97e5b2b54e333cba68d8b24313a%22	https://njrusmc.net/blog/2019/09/21-troll-contrarian.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/09/21-troll-contrarian.html	(from https://njrusmc.net/blog/blog.html)
08:38:08	2926/2926	---MCZ	200	added ('OK')	text/html	etag:W/%22aba226739d1569177d317323bbe0783b%22	https://njrusmc.net/blog/2019/09/14-why.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/09/14-why.html	(from https://njrusmc.net/blog/blog.html)
08:38:09	3074/3074	---MCZ	200	added ('OK')	text/html	etag:W/%229aa03c55706c72c92edaf56d648c2841%22	https://njrusmc.net/blog/2019/09/07-meeting-capital.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/09/07-meeting-capital.html	(from https://njrusmc.net/blog/blog.html)
08:38:09	2950/2950	---MCZ	200	added ('OK')	text/html	etag:W/%226a814cef5d51dc97d56791d4dfe1e8d2%22	https://njrusmc.net/blog/2019/08/31-rejection.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/08/31-rejection.html	(from https://njrusmc.net/blog/blog.html)
08:38:11	3020/3020	---MCZ	200	added ('OK')	text/html	etag:W/%229a1b234cb920bc7f0076361619afb751%22	https://njrusmc.net/blog/2019/08/23-no-questions.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/08/23-no-questions.html	(from https://njrusmc.net/blog/blog.html)
08:38:12	3311/3311	---MCZ	200	added ('OK')	text/html	etag:W/%2213d053d0f471e8dd22da33b77110b8f8%22	https://njrusmc.net/blog/2019/08/17-one-year.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/08/17-one-year.html	(from https://njrusmc.net/blog/blog.html)
08:38:13	3410/3410	---MCZ	200	added ('OK')	text/html	etag:W/%22ea6f34456cae05b22474c56503a6a940%22	https://njrusmc.net/blog/2019/08/10-ansoff-matrix.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/08/10-ansoff-matrix.html	(from https://njrusmc.net/blog/blog.html)
08:38:13	3673/3673	---MCZ	200	added ('OK')	text/html	etag:W/%2265f61191f49ec235c8f36ff997813fe8%22	https://njrusmc.net/blog/2019/08/03-hidden-costs.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/08/03-hidden-costs.html	(from https://njrusmc.net/blog/blog.html)
08:38:15	3164/3164	---MCZ	200	added ('OK')	text/html	etag:W/%22efe7727913d26cb71ad44afb465cc675%22	https://njrusmc.net/blog/2019/07/27-forecasts.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/07/27-forecasts.html	(from https://njrusmc.net/blog/blog.html)
08:38:16	2718/2718	---MCZ	200	added ('OK')	text/html	etag:W/%22f300ec1d3c681cf29bbfda43b3762cf9%22	https://njrusmc.net/blog/2019/07/20-american-colleges.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/07/20-american-colleges.html	(from https://njrusmc.net/blog/blog.html)
08:38:16	2934/2934	---MCZ	200	added ('OK')	text/html	etag:W/%2250166b8c6545ca3c5e1f2f773aa2cc56%22	https://njrusmc.net/blog/2019/07/13-good-debt.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/07/13-good-debt.html	(from https://njrusmc.net/blog/blog.html)
08:38:18	3019/3019	---MCZ	200	added ('OK')	text/html	etag:W/%228280d2fe1808c982dd85c91356e2c3aa%22	https://njrusmc.net/blog/2019/07/06-idea-commodity.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/07/06-idea-commodity.html	(from https://njrusmc.net/blog/blog.html)
08:38:19	2823/2823	---MCZ	200	added ('OK')	text/html	etag:W/%22f84252180c5af678be3e49e137a4c7ad%22	https://njrusmc.net/blog/2019/06/29-loser-dna.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/06/29-loser-dna.html	(from https://njrusmc.net/blog/blog.html)
08:38:19	3277/3277	---MCZ	200	added ('OK')	text/html	etag:W/%22f5ba4a88e9092a85faa888f0ddba41cb%22	https://njrusmc.net/blog/2019/06/22-conferences.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/06/22-conferences.html	(from https://njrusmc.net/blog/blog.html)
08:38:21	3440/3440	---MCZ	200	added ('OK')	text/html	etag:W/%22b4a01ad16312a5f0b771663e786cee55%22	https://njrusmc.net/blog/2019/06/15-monopolies-are-bad.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/06/15-monopolies-are-bad.html	(from https://njrusmc.net/blog/blog.html)
08:38:21	3318/3318	---MCZ	200	added ('OK')	text/html	etag:W/%2213a508a703579367b42132a9495cf4f3%22	https://njrusmc.net/blog/2019/06/08-how-not-write-book.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/06/08-how-not-write-book.html	(from https://njrusmc.net/blog/blog.html)
08:38:22	2856/2856	---MCZ	200	added ('OK')	text/html	etag:W/%22efb795ff5f6d8cb44d81120543485d5f%22	https://njrusmc.net/blog/2019/06/01-procrastination.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/06/01-procrastination.html	(from https://njrusmc.net/blog/blog.html)
08:38:24	3102/3102	---MCZ	200	added ('OK')	text/html	etag:W/%22f35d879aecadaf2d7021d3f6f19d9c18%22	https://njrusmc.net/blog/2019/05/29-sales-ethics.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/05/29-sales-ethics.html	(from https://njrusmc.net/blog/blog.html)
08:38:25	2774/2774	---MCZ	200	added ('OK')	text/html	etag:W/%22a4a2d843689593592ae6f1bf967f7ab2%22	https://njrusmc.net/blog/2019/05/25-perception.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/05/25-perception.html	(from https://njrusmc.net/blog/blog.html)
08:38:25	3236/3236	---MCZ	200	added ('OK')	text/html	etag:W/%22babc57d212f1f0786f89cff3ae16b151%22	https://njrusmc.net/blog/2019/05/18-consulting-rates.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/05/18-consulting-rates.html	(from https://njrusmc.net/blog/blog.html)
08:38:26	3455/3455	---MCZ	200	added ('OK')	text/html	etag:W/%224f58096cdf3d3a43403fba71022d59f8%22	https://njrusmc.net/blog/2019/05/11-quality-is-free.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/05/11-quality-is-free.html	(from https://njrusmc.net/blog/blog.html)
08:38:28	3002/3002	---MCZ	200	added ('OK')	text/html	etag:W/%22a512886d24235882141f4efbe06f8757%22	https://njrusmc.net/blog/2019/05/04-comfort-zone.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/05/04-comfort-zone.html	(from https://njrusmc.net/blog/blog.html)
08:38:29	2742/2742	---MCZ	200	added ('OK')	text/html	etag:W/%22f2f74a0fa27229d97d4b99b7f8926c5e%22	https://njrusmc.net/blog/2019/04/27-time-worth.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/04/27-time-worth.html	(from https://njrusmc.net/blog/blog.html)
08:38:29	2849/2849	---MCZ	200	added ('OK')	text/html	etag:W/%22d43cf3548a1be31f73cc09d7a0c070a8%22	https://njrusmc.net/blog/2019/04/20-its-too-complex.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/04/20-its-too-complex.html	(from https://njrusmc.net/blog/blog.html)
08:38:30	3086/3086	---MCZ	200	added ('OK')	text/html	etag:W/%22ba0871597747949f64bbba5c4c2d8ac2%22	https://njrusmc.net/blog/2019/04/13-kanban-surface.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/04/13-kanban-surface.html	(from https://njrusmc.net/blog/blog.html)
08:38:31	3199/3199	---MCZ	200	added ('OK')	text/html	etag:W/%225dd514711088cb324aec67815b681cad%22	https://njrusmc.net/blog/2019/04/06-well-technically.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/04/06-well-technically.html	(from https://njrusmc.net/blog/blog.html)
08:38:33	3374/3374	---MCZ	200	added ('OK')	text/html	etag:W/%229e7012b0fc604a40d56be9ca2044de17%22	https://njrusmc.net/blog/2019/04/05-spof.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/04/05-spof.html	(from https://njrusmc.net/blog/blog.html)
08:38:34	3040/3040	---MCZ	200	added ('OK')	text/html	etag:W/%22769c8be3fd5e974b99ded6e78d3db53b%22	https://njrusmc.net/blog/2019/03/30-win-together.html	/tmp/njrusmc.net/njrusmc.net/blog/2019/03/30-win-together.html	(from https://njrusmc.net/blog/blog.html)
